long,lat,order,piece,linkid,group,citycode
-0.087031,51.5258789,7,1,4627,4627.1,london
-0.0869666,51.5258397,8,1,4627,4627.1,london
-0.0869559,51.5258247,9,1,4627,4627.1,london
-0.0879845,51.5256019,1,1,4628,4628.1,london
-0.0879979,51.5256461,2,1,4628,4628.1,london
-0.0879456,51.5257304,3,1,4628,4628.1,london
-0.0877565,51.5259056,4,1,4628,4628.1,london
-0.0877069,51.5259498,5,1,4628,4628.1,london
-0.0876747,51.525959,6,1,4628,4628.1,london
-0.0880435,51.5255869,1,1,4629,4629.1,london
-0.0880609,51.5256444,2,1,4629,4629.1,london
-0.0879778,51.5257496,3,1,4629,4629.1,london
-0.0878383,51.5258781,4,1,4629,4629.1,london
-0.0877605,51.5259515,5,1,4629,4629.1,london
-0.0876935,51.5259949,6,1,4629,4629.1,london
-0.0882782,51.525581,1,1,4630,4630.1,london
-0.0881749,51.5256278,2,1,4630,4630.1,london
-0.0880945,51.5256837,3,1,4630,4630.1,london
-0.0879295,51.5258347,4,1,4630,4630.1,london
-0.0878128,51.5259507,5,1,4630,4630.1,london
-0.0877592,51.5259999,6,1,4630,4630.1,london
-0.0877056,51.5260199,7,1,4630,4630.1,london
-0.088305,51.5256036,1,1,4631,4631.1,london
-0.0882058,51.5256494,2,1,4631,4631.1,london
-0.0880851,51.5257379,3,1,4631,4631.1,london
-0.0879684,51.525848,4,1,4631,4631.1,london
-0.0878491,51.5259657,5,1,4631,4631.1,london
-0.0877941,51.5260274,6,1,4631,4631.1,london
-0.0881267,51.5257129,1,1,4632,4632.1,london
-0.0880368,51.5258272,2,1,4632,4632.1,london
-0.0878973,51.5259582,3,1,4632,4632.1,london
-0.0878397,51.5260358,4,1,4632,4632.1,london
-0.087039,51.5257963,1,1,4633,4633.1,london
-0.0870122,51.5257437,2,1,4633,4633.1,london
-0.0870819,51.5256319,3,1,4633,4633.1,london
-0.087212,51.5255176,4,1,4633,4633.1,london
-0.0872871,51.5254467,5,1,4633,4633.1,london
-0.0873247,51.5254142,6,1,4633,4633.1,london
-0.0873931,51.5253891,7,1,4633,4633.1,london
-0.087039,51.5257963,1,1,4634,4634.1,london
-0.0870122,51.5257304,2,1,4634,4634.1,london
-0.0870229,51.5256636,3,1,4634,4634.1,london
-0.0870873,51.5255902,4,1,4634,4634.1,london
-0.0871477,51.525521,5,1,4634,4634.1,london
-0.0872187,51.5254517,6,1,4634,4634.1,london
-0.0872764,51.5253933,7,1,4634,4634.1,london
-0.0873783,51.5253541,8,1,4634,4634.1,london
-0.0869948,51.5258113,1,1,4635,4635.1,london
-0.0869639,51.5257396,2,1,4635,4635.1,london
-0.0869827,51.5256328,3,1,4635,4635.1,london
-0.0870927,51.525526,4,1,4635,4635.1,london
-0.0871865,51.5254208,5,1,4635,4635.1,london
-0.0872818,51.5253557,6,1,4635,4635.1,london
-0.0873797,51.5253274,7,1,4635,4635.1,london
-0.0875741,51.5251672,1,1,4636,4636.1,london
-0.0875781,51.5252431,2,1,4636,4636.1,london
-0.0876331,51.5253157,3,1,4636,4636.1,london
-0.0877163,51.5253641,4,1,4636,4636.1,london
-0.0879496,51.5254534,5,1,4636,4636.1,london
-0.0880958,51.5255168,6,1,4636,4636.1,london
-0.0873931,51.5253891,1,1,4637,4637.1,london
-0.0875527,51.5253849,2,1,4637,4637.1,london
-0.0876117,51.5253983,3,1,4637,4637.1,london
-0.0876948,51.5254208,4,1,4637,4637.1,london
-0.0877793,51.5254634,5,1,4637,4637.1,london
-0.0878678,51.5255059,6,1,4637,4637.1,london
-0.0879094,51.5255343,7,1,4637,4637.1,london
-0.0879657,51.5255769,8,1,4637,4637.1,london
-0.0879845,51.5256019,9,1,4637,4637.1,london
-0.0873783,51.5253541,1,1,4638,4638.1,london
-0.087558,51.5253482,2,1,4638,4638.1,london
-0.0876868,51.5253749,3,1,4638,4638.1,london
-0.08779,51.5254125,4,1,4638,4638.1,london
-0.0879027,51.5254701,5,1,4638,4638.1,london
-0.0879872,51.5255235,6,1,4638,4638.1,london
-0.0880435,51.5255869,7,1,4638,4638.1,london
-0.0413865,51.533029,1,1,4639,4639.1,london
-0.0413704,51.532999,2,1,4639,4639.1,london
-0.040952,51.5322448,3,1,4639,4639.1,london
-0.0405872,51.5316308,4,1,4639,4639.1,london
-0.0402573,51.5310418,5,1,4639,4639.1,london
-0.0402707,51.53094,1,1,4640,4640.1,london
-0.0404906,51.5313538,2,1,4640,4640.1,london
-0.0407803,51.5318477,3,1,4640,4640.1,london
-0.0410378,51.5322915,4,1,4640,4640.1,london
-0.041306,51.5328188,5,1,4640,4640.1,london
-0.041467,51.5330056,6,1,4640,4640.1,london
-0.0401419,51.53092,1,1,4641,4641.1,london
-0.0395358,51.5310401,2,1,4641,4641.1,london
-0.0384092,51.5312737,3,1,4641,4641.1,london
-0.037213,51.5315173,4,1,4641,4641.1,london
-0.0358558,51.5317809,5,1,4641,4641.1,london
-0.034343,51.5320479,6,1,4641,4641.1,london
-0.0331736,51.5322481,7,1,4641,4641.1,london
-0.0327176,51.5323683,8,1,4641,4641.1,london
-0.0326049,51.5324217,9,1,4641,4641.1,london
-0.0324547,51.532455,1,1,4642,4642.1,london
-0.0325942,51.5323516,2,1,4642,4642.1,london
-0.0330234,51.5322381,3,1,4642,4642.1,london
-0.034284,51.5320246,4,1,4642,4642.1,london
-0.0361347,51.5316908,5,1,4642,4642.1,london
-0.0379747,51.5313271,6,1,4642,4642.1,london
-0.0391603,51.5310835,7,1,4642,4642.1,london
-0.0398415,51.53093,8,1,4642,4642.1,london
-0.039922,51.5309066,9,1,4642,4642.1,london
-0.0403002,51.530799,1,1,4643,4643.1,london
-0.040673,51.5307131,2,1,4643,4643.1,london
-0.0416614,51.5304903,3,1,4643,4643.1,london
-0.0402921,51.5307731,1,1,4644,4644.1,london
-0.0408903,51.5306413,2,1,4644,4644.1,london
-0.0416654,51.5304678,3,1,4644,4644.1,london
-0.0416654,51.5304678,1,1,4645,4645.1,london
-0.0420062,51.5303937,2,1,4645,4645.1,london
-0.0426793,51.5302225,3,1,4645,4645.1,london
-0.0437307,51.5299922,4,1,4645,4645.1,london
-0.0442028,51.5298521,5,1,4645,4645.1,london
-0.0452381,51.529555,6,1,4645,4645.1,london
-0.0460106,51.5293548,7,1,4645,4645.1,london
-0.0465846,51.5292046,8,1,4645,4645.1,london
-0.0470728,51.5290812,9,1,4645,4645.1,london
-0.0472552,51.5291045,1,1,4646,4646.1,london
-0.046488,51.5292714,2,1,4646,4646.1,london
-0.0454044,51.5295584,3,1,4646,4646.1,london
-0.0449592,51.5296819,4,1,4646,4646.1,london
-0.0440794,51.5299288,5,1,4646,4646.1,london
-0.0430548,51.5302058,6,1,4646,4646.1,london
-0.0419122,51.5305028,7,1,4646,4646.1,london
-0.0507796,51.5280399,1,1,4647,4647.1,london
-0.0507501,51.5280499,2,1,4647,4647.1,london
-0.0502941,51.5282151,3,1,4647,4647.1,london
-0.0497335,51.5284154,4,1,4647,4647.1,london
-0.0493875,51.5285255,5,1,4647,4647.1,london
-0.048709,51.528707,6,1,4647,4647.1,london
-0.0476173,51.5289977,7,1,4647,4647.1,london
-0.0474295,51.5289877,1,1,4648,4648.1,london
-0.0481108,51.5288075,2,1,4648,4648.1,london
-0.0485936,51.5286857,3,1,4648,4648.1,london
-0.0490844,51.5285605,4,1,4648,4648.1,london
-0.0493956,51.5284788,5,1,4648,4648.1,london
-0.0495967,51.5284204,6,1,4648,4648.1,london
-0.0500554,51.5282702,7,1,4648,4648.1,london
-0.0506347,51.5280566,8,1,4648,4648.1,london
-0.0552589,51.5273908,1,1,4649,4649.1,london
-0.0549155,51.5274075,2,1,4649,4649.1,london
-0.0541538,51.5274976,3,1,4649,4649.1,london
-0.0530595,51.5276411,4,1,4649,4649.1,london
-0.0524318,51.5277312,5,1,4649,4649.1,london
-0.0517371,51.527848,6,1,4649,4649.1,london
-0.051434,51.5279081,7,1,4649,4649.1,london
-0.0512329,51.5278931,1,1,4650,4650.1,london
-0.0519302,51.5277779,2,1,4650,4650.1,london
-0.0524989,51.5276861,3,1,4650,4650.1,london
-0.0531641,51.5275944,4,1,4650,4650.1,london
-0.0537515,51.5275076,5,1,4650,4650.1,london
-0.0543523,51.5274242,6,1,4650,4650.1,london
-0.0549343,51.5273658,7,1,4650,4650.1,london
-0.0550899,51.5273457,8,1,4650,4650.1,london
-0.0510156,51.5278296,1,1,4651,4651.1,london
-0.0506186,51.5270554,2,1,4651,4651.1,london
-0.0503075,51.5264479,3,1,4651,4651.1,london
-0.0500607,51.5260074,4,1,4651,4651.1,london
-0.0496531,51.5255935,5,1,4651,4651.1,london
-0.049063,51.5251129,6,1,4651,4651.1,london
-0.0485587,51.5245789,7,1,4651,4651.1,london
-0.0480974,51.5240449,8,1,4651,4651.1,london
-0.0475395,51.5232906,9,1,4651,4651.1,london
-0.046987,51.522652,10,1,4651,4651.1,london
-0.0465631,51.5222425,11,1,4651,4651.1,london
-0.0463057,51.5220222,12,1,4651,4651.1,london
-0.0463915,51.5220222,1,1,4652,4652.1,london
-0.0470138,51.5225896,2,1,4652,4652.1,london
-0.0472498,51.5228567,3,1,4652,4652.1,london
-0.0477326,51.5234241,4,1,4652,4652.1,london
-0.0481403,51.5239514,5,1,4652,4652.1,london
-0.0484729,51.5243787,6,1,4652,4652.1,london
-0.0488055,51.5247658,7,1,4652,4652.1,london
-0.049181,51.525133,8,1,4652,4652.1,london
-0.0494492,51.5253733,9,1,4652,4652.1,london
-0.0497282,51.5256136,10,1,4652,4652.1,london
-0.0499856,51.5258338,11,1,4652,4652.1,london
-0.0502539,51.526221,12,1,4652,4652.1,london
-0.0505757,51.5268952,13,1,4652,4652.1,london
-0.0510156,51.5277028,14,1,4652,4652.1,london
-0.0401098,51.5307731,1,1,4653,4653.1,london
-0.039863,51.5305195,2,1,4653,4653.1,london
-0.0393856,51.5299972,3,1,4653,4653.1,london
-0.0393829,51.5299088,1,1,4654,4654.1,london
-0.039627,51.5301841,2,1,4654,4654.1,london
-0.0400561,51.530648,3,1,4654,4654.1,london
-0.0393856,51.5299972,1,1,4655,4655.1,london
-0.0393668,51.5299672,2,1,4655,4655.1,london
-0.0390047,51.5295868,3,1,4655,4655.1,london
-0.0382966,51.5288759,4,1,4655,4655.1,london
-0.0382859,51.5288142,1,1,4656,4656.1,london
-0.0385943,51.5291145,2,1,4656,4656.1,london
-0.0391227,51.5296652,3,1,4656,4656.1,london
-0.0393668,51.5299088,4,1,4656,4656.1,london
-0.0369018,51.5275093,1,1,4657,4657.1,london
-0.0371915,51.5277996,2,1,4657,4657.1,london
-0.0376314,51.5281867,3,1,4657,4657.1,london
-0.0381517,51.528684,4,1,4657,4657.1,london
-0.0382698,51.5287875,5,1,4657,4657.1,london
-0.0382966,51.5288759,1,1,4658,4658.1,london
-0.0380445,51.5286373,2,1,4658,4658.1,london
-0.0376368,51.5282568,3,1,4658,4658.1,london
-0.0371379,51.5278096,4,1,4658,4658.1,london
-0.0369179,51.5275894,5,1,4658,4658.1,london
-0.0348955,51.5251129,1,1,4659,4659.1,london
-0.0350565,51.5254167,2,1,4659,4659.1,london
-0.0351423,51.5256269,3,1,4659,4659.1,london
-0.0352281,51.5257938,4,1,4659,4659.1,london
-0.0354213,51.5260541,5,1,4659,4659.1,london
-0.0356895,51.5263378,6,1,4659,4659.1,london
-0.0364137,51.527052,7,1,4659,4659.1,london
-0.0368562,51.5274776,8,1,4659,4659.1,london
-0.036816,51.5274926,1,1,4660,4660.1,london
-0.0364137,51.5271154,2,1,4660,4660.1,london
-0.0359792,51.5267216,3,1,4660,4660.1,london
-0.0355715,51.5262944,4,1,4660,4660.1,london
-0.0352442,51.5259306,5,1,4660,4660.1,london
-0.0350618,51.5256603,6,1,4660,4660.1,london
-0.0348634,51.5252564,7,1,4660,4660.1,london
-0.0528824,51.5194253,1,1,4661,4661.1,london
-0.0529253,51.5184773,2,1,4661,4661.1,london
-0.0529253,51.5172823,3,1,4661,4661.1,london
-0.0529468,51.5167281,4,1,4661,4661.1,london
-0.0530863,51.5155731,5,1,4661,4661.1,london
-0.0531292,51.5148186,6,1,4661,4661.1,london
-0.0531936,51.5143646,7,1,4661,4661.1,london
-0.053333,51.5143112,1,1,4662,4662.1,london
-0.053286,51.514364,2,1,4662,4662.1,london
-0.0532365,51.5148988,3,1,4662,4662.1,london
-0.0531507,51.5158001,4,1,4662,4662.1,london
-0.0530434,51.5166614,5,1,4662,4662.1,london
-0.0530326,51.5175159,6,1,4662,4662.1,london
-0.0530326,51.518237,7,1,4662,4662.1,london
-0.0530219,51.5186843,8,1,4662,4662.1,london
-0.0529683,51.5193252,9,1,4662,4662.1,london
-0.0565021,51.5199277,1,1,4663,4663.1,london
-0.0565235,51.5200387,2,1,4663,4663.1,london
-0.0565436,51.5201522,3,1,4663,4663.1,london
-0.0565423,51.5202824,4,1,4663,4663.1,london
-0.0565436,51.5203282,5,1,4663,4663.1,london
-0.0565302,51.5203783,6,1,4663,4663.1,london
-0.0564498,51.5199344,1,1,4664,4664.1,london
-0.0564511,51.5199402,2,1,4664,4664.1,london
-0.0565021,51.5201246,3,1,4664,4664.1,london
-0.0565101,51.5202348,4,1,4664,4664.1,london
-0.056494,51.5203758,5,1,4664,4664.1,london
-0.0562339,51.5207664,1,1,4665,4665.1,london
-0.0562352,51.5207547,2,1,4665,4665.1,london
-0.0563076,51.5206462,3,1,4665,4665.1,london
-0.05638,51.5204659,4,1,4665,4665.1,london
-0.0564122,51.520365,5,1,4665,4665.1,london
-0.0564203,51.5202865,6,1,4665,4665.1,london
-0.0564216,51.5202365,7,1,4665,4665.1,london
-0.0564189,51.5201664,8,1,4665,4665.1,london
-0.0564028,51.5201213,9,1,4665,4665.1,london
-0.0561816,51.5207613,1,1,4666,4666.1,london
-0.0562888,51.5205819,2,1,4666,4666.1,london
-0.0563465,51.5204576,3,1,4666,4666.1,london
-0.0563774,51.5203024,4,1,4666,4666.1,london
-0.0563827,51.5202373,5,1,4666,4666.1,london
-0.0563854,51.5201764,6,1,4666,4666.1,london
-0.0563693,51.5201271,7,1,4666,4666.1,london
-0.0561856,51.5207547,1,1,4667,4667.1,london
-0.0561856,51.5207472,2,1,4667,4667.1,london
-0.056262,51.5205853,3,1,4667,4667.1,london
-0.0563143,51.5204534,4,1,4667,4667.1,london
-0.0563411,51.5203383,5,1,4667,4667.1,london
-0.0563438,51.520249,6,1,4667,4667.1,london
-0.0563425,51.5201789,7,1,4667,4667.1,london
-0.0563385,51.520128,8,1,4667,4667.1,london
-0.0553313,51.5222926,1,1,4668,4668.1,london
-0.0552642,51.5223986,2,1,4668,4668.1,london
-0.0551985,51.5225287,3,1,4668,4668.1,london
-0.0564069,51.5207238,1,1,4669,4669.1,london
-0.0561923,51.5210042,2,1,4669,4669.1,london
-0.0558543,51.5215082,3,1,4669,4669.1,london
-0.0555325,51.5220356,4,1,4669,4669.1,london
-0.0552857,51.5224428,5,1,4669,4669.1,london
-0.0552414,51.5225454,6,1,4669,4669.1,london
-0.0551033,51.5225663,1,1,4670,4670.1,london
-0.0552696,51.5223059,2,1,4670,4670.1,london
-0.0554252,51.5221157,3,1,4670,4670.1,london
-0.0557041,51.5216751,4,1,4670,4670.1,london
-0.0560635,51.521101,5,1,4670,4670.1,london
-0.0562245,51.5207939,6,1,4670,4670.1,london
-0.0484675,51.5242952,1,1,4671,4671.1,london
-0.0492883,51.5240315,2,1,4671,4671.1,london
-0.0500017,51.5237812,3,1,4671,4671.1,london
-0.0504953,51.5235743,4,1,4671,4671.1,london
-0.0516325,51.5230669,5,1,4671,4671.1,london
-0.0519812,51.5229067,6,1,4671,4671.1,london
-0.0522816,51.5228433,7,1,4671,4671.1,london
-0.0530756,51.5227899,8,1,4671,4671.1,london
-0.0540358,51.5227298,9,1,4671,4671.1,london
-0.0548458,51.5226631,10,1,4671,4671.1,london
-0.0552911,51.5263461,1,1,4672,4672.1,london
-0.0550336,51.5254901,2,1,4672,4672.1,london
-0.0549155,51.5250595,3,1,4672,4672.1,london
-0.0548404,51.5244855,4,1,4672,4672.1,london
-0.0548512,51.5237745,5,1,4672,4672.1,london
-0.0548673,51.5231537,6,1,4672,4672.1,london
-0.0549155,51.5229668,7,1,4672,4672.1,london
-0.0549316,51.5228967,8,1,4672,4672.1,london
-0.0551194,51.5227799,1,1,4673,4673.1,london
-0.0549585,51.5231537,2,1,4673,4673.1,london
-0.0549209,51.5236344,3,1,4673,4673.1,london
-0.0548887,51.5242819,4,1,4673,4673.1,london
-0.0549102,51.5247425,5,1,4673,4673.1,london
-0.0549585,51.5250562,6,1,4673,4673.1,london
-0.0551838,51.5257704,7,1,4673,4673.1,london
-0.055342,51.5262544,8,1,4673,4673.1,london
-0.0554118,51.527294,1,1,4674,4674.1,london
-0.0554144,51.5270721,2,1,4674,4674.1,london
-0.055401,51.5268902,3,1,4674,4674.1,london
-0.0553527,51.5266265,4,1,4674,4674.1,london
-0.0553313,51.5264797,5,1,4674,4674.1,london
-0.0552911,51.5263461,6,1,4674,4674.1,london
-0.055342,51.5262544,1,1,4675,4675.1,london
-0.0554118,51.526488,2,1,4675,4675.1,london
-0.0554681,51.5267717,3,1,4675,4675.1,london
-0.0555083,51.5270737,4,1,4675,4675.1,london
-0.0555325,51.5272439,5,1,4675,4675.1,london
-0.0582442,51.5272206,1,1,4676,4676.1,london
-0.0579518,51.5272606,2,1,4676,4676.1,london
-0.0576273,51.5272873,3,1,4676,4676.1,london
-0.0571606,51.5273491,4,1,4676,4676.1,london
-0.0566402,51.5274141,5,1,4676,4676.1,london
-0.0564015,51.5274575,6,1,4676,4676.1,london
-0.0561386,51.5274809,7,1,4676,4676.1,london
-0.055857,51.5275259,8,1,4676,4676.1,london
-0.0617418,51.5267617,1,1,4677,4677.1,london
-0.0622112,51.5267149,2,1,4677,4677.1,london
-0.0628415,51.5266449,3,1,4677,4677.1,london
-0.0633565,51.5265831,4,1,4677,4677.1,london
-0.0642309,51.5264913,5,1,4677,4677.1,london
-0.0647646,51.5264379,1,1,4678,4678.1,london
-0.0656444,51.5263411,2,1,4678,4678.1,london
-0.0663096,51.5262644,3,1,4678,4678.1,london
-0.0673234,51.5261175,4,1,4678,4678.1,london
-0.0680423,51.5260241,5,1,4678,4678.1,london
-0.0686163,51.525934,6,1,4678,4678.1,london
-0.0694585,51.5257237,7,1,4678,4678.1,london
-0.0699896,51.5255935,8,1,4678,4678.1,london
-0.0702041,51.5255335,9,1,4678,4678.1,london
-0.0705528,51.5253866,10,1,4678,4678.1,london
-0.0715023,51.5249527,11,1,4678,4678.1,london
-0.0716203,51.5249227,1,1,4679,4679.1,london
-0.0710249,51.5251997,2,1,4679,4679.1,london
-0.07029,51.5255401,3,1,4679,4679.1,london
-0.0700754,51.5256369,4,1,4679,4679.1,london
-0.069201,51.5258172,5,1,4679,4679.1,london
-0.0684768,51.525984,6,1,4679,4679.1,london
-0.0673449,51.5261509,7,1,4679,4679.1,london
-0.0663579,51.5262844,8,1,4679,4679.1,london
-0.0653976,51.5264046,9,1,4679,4679.1,london
-0.0648987,51.5264646,10,1,4679,4679.1,london
-0.0743374,51.523838,1,1,4680,4680.1,london
-0.0739968,51.5239331,2,1,4680,4680.1,london
-0.0735596,51.5240833,3,1,4680,4680.1,london
-0.0731599,51.5242468,4,1,4680,4680.1,london
-0.0719905,51.5247758,5,1,4680,4680.1,london
-0.0717732,51.5248176,1,1,4681,4681.1,london
-0.0722587,51.5245906,2,1,4681,4681.1,london
-0.0727683,51.5243737,3,1,4681,4681.1,london
-0.0732887,51.52415,4,1,4681,4681.1,london
-0.07364,51.5240132,5,1,4681,4681.1,london
-0.0740075,51.5238914,6,1,4681,4681.1,london
-0.0741872,51.5238396,7,1,4681,4681.1,london
-0.0705957,51.5174225,1,1,4682,4682.1,london
-0.0711751,51.5180901,2,1,4682,4682.1,london
-0.0716043,51.5189046,3,1,4682,4682.1,london
-0.0718403,51.5197992,4,1,4682,4682.1,london
-0.0718617,51.5205469,5,1,4682,4682.1,london
-0.0717545,51.5217218,6,1,4682,4682.1,london
-0.0716257,51.522603,7,1,4682,4682.1,london
-0.071454,51.5234708,8,1,4682,4682.1,london
-0.0715399,51.5242719,9,1,4682,4682.1,london
-0.0716901,51.5247591,10,1,4682,4682.1,london
-0.0741872,51.5238396,1,1,4683,4683.1,london
-0.0745171,51.5237445,2,1,4683,4683.1,london
-0.0749999,51.5236544,3,1,4683,4683.1,london
-0.0754425,51.5236143,4,1,4683,4683.1,london
-0.0762606,51.523621,5,1,4683,4683.1,london
-0.0768426,51.523631,6,1,4683,4683.1,london
-0.0770357,51.5236193,7,1,4683,4683.1,london
-0.0790662,51.5237445,1,1,4684,4684.1,london
-0.0785941,51.5237478,2,1,4684,4684.1,london
-0.0774515,51.5238146,3,1,4684,4684.1,london
-0.0724518,51.5265114,1,1,4685,4685.1,london
-0.0721246,51.5261275,2,1,4685,4685.1,london
-0.0720227,51.5259473,3,1,4685,4685.1,london
-0.0718027,51.5252398,4,1,4685,4685.1,london
-0.071733,51.5250161,5,1,4685,4685.1,london
-0.0651938,51.5282635,1,1,4686,4686.1,london
-0.0650167,51.5277662,2,1,4686,4686.1,london
-0.0648585,51.5272239,3,1,4686,4686.1,london
-0.0647217,51.5268117,4,1,4686,4686.1,london
-0.0646734,51.5266198,5,1,4686,4686.1,london
-0.0584936,51.5241918,1,1,4687,4687.1,london
-0.0592393,51.5242118,2,1,4687,4687.1,london
-0.0595826,51.5242051,3,1,4687,4687.1,london
-0.0601137,51.5241851,4,1,4687,4687.1,london
-0.0603068,51.5241517,5,1,4687,4687.1,london
-0.0603551,51.5240916,6,1,4687,4687.1,london
-0.0603819,51.5240149,7,1,4687,4687.1,london
-0.0606287,51.5240048,8,1,4687,4687.1,london
-0.0616425,51.5239781,9,1,4687,4687.1,london
-0.0619215,51.5239648,10,1,4687,4687.1,london
-0.0628388,51.5238747,11,1,4687,4687.1,london
-0.0636327,51.5238012,12,1,4687,4687.1,london
-0.0713307,51.5234908,1,1,4688,4688.1,london
-0.0712609,51.5235042,2,1,4688,4688.1,london
-0.0704134,51.5235776,3,1,4688,4688.1,london
-0.0697106,51.523641,4,1,4688,4688.1,london
-0.0689059,51.523651,5,1,4688,4688.1,london
-0.0685358,51.5236677,6,1,4688,4688.1,london
-0.0673985,51.5238513,7,1,4688,4688.1,london
-0.0665134,51.5239715,8,1,4688,4688.1,london
-0.0659341,51.5240549,9,1,4688,4688.1,london
-0.0653386,51.5240282,10,1,4688,4688.1,london
-0.0642282,51.5238747,11,1,4688,4688.1,london
-0.0628817,51.5186309,1,1,4689,4689.1,london
-0.0632894,51.5194587,2,1,4689,4689.1,london
-0.0637507,51.5201997,3,1,4689,4689.1,london
-0.0640726,51.5209141,4,1,4689,4689.1,london
-0.0643301,51.5215149,5,1,4689,4689.1,london
-0.0644696,51.5218687,6,1,4689,4689.1,london
-0.0643086,51.522583,7,1,4689,4689.1,london
-0.0641584,51.5232372,8,1,4689,4689.1,london
-0.0640297,51.5236577,9,1,4689,4689.1,london
-0.0638902,51.5237245,1,1,4690,4690.1,london
-0.0641692,51.5229568,2,1,4690,4690.1,london
-0.0642979,51.5222692,3,1,4690,4690.1,london
-0.0643837,51.5218687,4,1,4690,4690.1,london
-0.0640297,51.5209808,5,1,4690,4690.1,london
-0.0636756,51.5202665,6,1,4690,4690.1,london
-0.0633752,51.5197658,7,1,4690,4690.1,london
-0.0630534,51.5192384,8,1,4690,4690.1,london
-0.0628388,51.5187377,9,1,4690,4690.1,london
-0.0733745,51.5202965,1,1,4691,4691.1,london
-0.073683,51.5203015,2,1,4691,4691.1,london
-0.0738922,51.5202865,3,1,4691,4691.1,london
-0.0742248,51.5202348,4,1,4691,4691.1,london
-0.0645661,51.5263945,1,1,4692,4692.1,london
-0.0644052,51.5257304,2,1,4692,4692.1,london
-0.0641638,51.5249894,3,1,4692,4692.1,london
-0.0640029,51.5243987,4,1,4692,4692.1,london
-0.0639291,51.5241337,5,1,4692,4692.1,london
-0.0639278,51.5239848,6,1,4692,4692.1,london
-0.0640297,51.5239181,1,1,4693,4693.1,london
-0.063972,51.524107,2,1,4693,4693.1,london
-0.0641209,51.524649,3,1,4693,4693.1,london
-0.0643462,51.52541,4,1,4693,4693.1,london
-0.0645447,51.5260741,5,1,4693,4693.1,london
-0.0646251,51.5263345,6,1,4693,4693.1,london
-0.055562,51.5285839,1,1,4694,4694.1,london
-0.0555137,51.5283903,2,1,4694,4694.1,london
-0.0554493,51.5278931,3,1,4694,4694.1,london
-0.0554278,51.5277112,4,1,4694,4694.1,london
-0.0554278,51.5275677,5,1,4694,4694.1,london
-0.0555432,51.5275393,1,1,4695,4695.1,london
-0.0555325,51.527868,2,1,4695,4695.1,london
-0.0555566,51.5282785,3,1,4695,4695.1,london
-0.0556183,51.5284854,4,1,4695,4695.1,london
-0.055739,51.5292664,1,1,4696,4696.1,london
-0.0556263,51.5289293,2,1,4696,4696.1,london
-0.0555432,51.5285956,3,1,4696,4696.1,london
-0.0556183,51.5284854,1,1,4697,4697.1,london
-0.0556639,51.528669,2,1,4697,4697.1,london
-0.055747,51.528911,3,1,4697,4697.1,london
-0.0558919,51.5292046,4,1,4697,4697.1,london
-0.0556183,51.5285105,1,1,4698,4698.1,london
-0.0556692,51.5287858,2,1,4698,4698.1,london
-0.0557497,51.5290011,3,1,4698,4698.1,london
-0.0558168,51.5291446,4,1,4698,4698.1,london
-0.055857,51.5292146,5,1,4698,4698.1,london
-0.0479579,51.5310334,1,1,4699,4699.1,london
-0.0486714,51.53093,2,1,4699,4699.1,london
-0.0493312,51.5308632,3,1,4699,4699.1,london
-0.0498515,51.5307998,4,1,4699,4699.1,london
-0.0502753,51.5307731,5,1,4699,4699.1,london
-0.0507045,51.5307331,6,1,4699,4699.1,london
-0.0510961,51.5306296,7,1,4699,4699.1,london
-0.0520778,51.5303426,8,1,4699,4699.1,london
-0.0528181,51.5301424,9,1,4699,4699.1,london
-0.0532794,51.5300256,10,1,4699,4699.1,london
-0.0541806,51.529782,11,1,4699,4699.1,london
-0.0550497,51.5295317,12,1,4699,4699.1,london
-0.0555056,51.5293882,13,1,4699,4699.1,london
-0.0559562,51.5293715,1,1,4700,4700.1,london
-0.0560528,51.5296952,2,1,4700,4700.1,london
-0.0562191,51.5302158,3,1,4700,4700.1,london
-0.0563264,51.5305178,4,1,4700,4700.1,london
-0.056439,51.5307164,5,1,4700,4700.1,london
-0.0562996,51.5308082,1,1,4701,4701.1,london
-0.0562379,51.530648,2,1,4701,4701.1,london
-0.0561199,51.5301875,3,1,4701,4701.1,london
-0.0559053,51.5295934,4,1,4701,4701.1,london
-0.0558436,51.5294883,5,1,4701,4701.1,london
-0.0565141,51.5309233,1,1,4702,4702.1,london
-0.0567341,51.5312503,2,1,4702,4702.1,london
-0.0568253,51.531514,3,1,4702,4702.1,london
-0.0569272,51.5319211,4,1,4702,4702.1,london
-0.0570747,51.5323299,5,1,4702,4702.1,london
-0.0569996,51.5325468,1,1,4703,4703.1,london
-0.0569111,51.5321747,2,1,4703,4703.1,london
-0.0567394,51.5316508,3,1,4703,4703.1,london
-0.0566134,51.5313288,4,1,4703,4703.1,london
-0.0564069,51.530945,5,1,4703,4703.1,london
-0.0572919,51.5338966,1,1,4704,4704.1,london
-0.0572759,51.5333911,2,1,4704,4704.1,london
-0.0571391,51.5328822,3,1,4704,4704.1,london
-0.0571123,51.5327837,4,1,4704,4704.1,london
-0.0571552,51.5326569,1,1,4705,4705.1,london
-0.0572464,51.533024,2,1,4705,4705.1,london
-0.0573349,51.5334311,3,1,4705,4705.1,london
-0.0573403,51.5338249,4,1,4705,4705.1,london
-0.0573295,51.5342537,5,1,4705,4705.1,london
